locus_tag,growthrate,mass_g_per_gDCW,MolWeight,conc_mmol_gDCW
H16_B2451,0.25,6.28401675159663e-6,41.721,1.5061999356670814e-7
H16_B2450,0.25,2.5393082001610904e-5,29.144,8.712970766405059e-7
H16_B2449,0.25,1.0871052778487259e-7,29.129,3.732037755668667e-9
H16_B2447,0.25,3.744608252785344e-5,23.03,1.6259697146267235e-6
H16_B2446,0.25,1.1676460171671274e-6,49.814,2.3440117580742912e-8
H16_B2445,0.25,NaN,42.037,0
H16_B2444,0.25,4.062610200893176e-6,50.895,7.982336577057032e-8
H16_B2443,0.25,9.684682531756681e-7,35.535,2.725392579641672e-8
H16_B2441,0.25,5.473889312101294e-5,32.951,1.6612209984829882e-6
H16_B2440,0.25,1.5945214832980851e-6,132.353,1.20474902971454e-8
H16_B2439,0.25,1.9218079265843712e-4,34.081,5.638942303877149e-6
H16_B2438,0.25,9.049221420809653e-6,44.263,2.0444211691050435e-7
H16_B2437,0.25,2.845796433723896e-5,33.026,8.616836534015309e-7
H16_B2435,0.25,1.6867467234084515e-5,25.481,6.619625302807785e-7
H16_B2434,0.25,1.5784082333096926e-4,19.735,7.998014863489702e-6
H16_B2433,0.25,9.390213279962329e-4,55.185,1.7015879822347246e-5
H16_B2432,0.25,4.996635982860614e-4,18.547,2.6940399972289934e-5
H16_B2431,0.25,4.597452495625761e-5,16.237,2.831466709137009e-6
H16_B2430,0.25,1.573868004937153e-5,64.834,2.4275349429884825e-7
H16_B2429,0.25,4.941063873616522e-5,35.572,1.3890317872530422e-6
H16_B2428,0.25,3.4830115903051627e-4,97.426,3.5750329381326986e-6
H16_B2427,0.25,3.120942685450846e-5,67.469,4.625743208660045e-7
H16_B2426,0.25,2.4070478830868403e-5,24.032,1.0016011497531793e-6
H16_B2423,0.25,4.135739267653275e-5,27.701,1.4929927683669454e-6
H16_B2422,0.25,8.619654265306136e-5,46.781,1.842554512581205e-6
H16_B2421,0.25,1.8181471920142945e-4,24.675,7.368377677869481e-6
H16_B2419,0.25,1.7270637803494195e-5,17.593,9.816766784229064e-7
H16_B2418,0.25,2.2068670987620645e-4,47.947,4.6027219612531844e-6
H16_B2417,0.25,1.3243692685287772e-5,28.687,4.6166182191542414e-7
H16_B2416,0.25,1.523908686542202e-4,148.459,1.0264845422252621e-6
H16_B2415,0.25,8.941974603518731e-5,39.5,2.263791038865502e-6
H16_B2414,0.25,6.949156991432441e-5,43.303,1.6047749558766e-6
H16_B2413,0.25,6.154968968094093e-5,22.927,2.6845941327230307e-6
H16_B2412,0.25,8.104983548284282e-5,7.974,1.0164263291051269e-5
H16_B2408,0.25,4.949045860112792e-6,43.617,1.1346598482501758e-7
H16_B2407,0.25,3.626599872055518e-7,114.383,3.170575935283668e-9
H16_B2406,0.25,1.8858994285187559e-6,38.353,4.917214894581273e-8
H16_B2405,0.25,7.080081796195029e-7,13.126,5.393937068562418e-8
H16_B2403,0.25,1.2547686899958604e-4,26.879,4.668211949833924e-6
H16_B2402,0.25,3.2946864514542025e-5,7.189,4.582955141819729e-6
H16_B2401,0.25,2.74861858182906e-6,38.41,7.15599734920349e-8
H16_B2400,0.25,1.0379540272941028e-6,11.092,9.357681457754262e-8
H16_B2399,0.25,2.225877966082432e-5,23.535,9.457735143753695e-7
H16_B2398,0.25,3.3406706010980496e-6,70.157,4.761706745011972e-8
H16_B2397,0.25,1.0986443718344749e-5,18.632,5.896545576612682e-7
H16_B2396,0.25,3.3103838767004147e-5,21.893,1.5120741226421296e-6
H16_B2395,0.25,3.7294303204564164e-5,14.845,2.5122467635273942e-6
H16_B2394,0.25,1.8490688119571656e-5,14.288,1.294141105793089e-6
H16_B2393,0.25,1.0544141199729305e-7,12.824,8.222193699102702e-9
H16_B2392,0.25,3.7477182743663385e-6,28.741,1.303962379307031e-7
H16_B2391,0.25,3.6202321475938883e-05,62.386,5.802956027945193e-7
H16_B2390,0.25,7.716154830698242e-6,13.588,5.678653834779395e-7
H16_B2389,0.25,NaN,24.091,0
H16_B2388,0.25,1.3982216537879801e-5,12.068,1.158619202674826e-6
H16_B2387,0.25,2.2484640349510484e-5,19.206,1.17070917158755e-6
H16_B2386,0.25,6.482631751074523e-7,25.268,2.5655500043828255e-8
H16_B2385,0.25,2.724592456803574e-5,47.987,5.677772014928155e-7
H16_B2384,0.25,6.582735106517876e-8,38.318,1.7179224141442342e-9
H16_B2382,0.25,7.883237361981821e-6,71.754,1.0986477913401094e-7
H16_B2381,0.25,NaN,7.845,0
H16_B2380,0.25,2.331002059615905e-6,24.166,9.64579185473767e-8
H16_B2379,0.25,NaN,39.529,0
H16_B2378,0.25,6.465898867135326e-6,32.442,1.993064196762014e-7
H16_B2377,0.25,1.0251827003576976e-5,19.472,5.264907047851774e-7
H16_B2376,0.25,1.164382375550626e-6,23.67,4.919232680822248e-8
H16_B2375,0.25,1.105477175952872e-5,15.083,7.329292421619518e-7
H16_B2374,0.25,5.5213950850237475e-6,6.926,7.971982507975379e-7
H16_B2373,0.25,1.68723407850299e-5,45.967,3.6705333793873647e-7
H16_B2371,0.25,1.0736994589762388e-5,52.09,2.0612391226266822e-7
H16_B2370,0.25,1.2995161353269344e-6,28.61,4.5421745380179465e-8
H16_B2369,0.25,3.3396669932037034e-5,36.814,9.071730844797369e-7
H16_B2368,0.25,3.1340190844892502e-6,61.604,5.087362970731203e-8
H16_B2365,0.25,1.766137239763306e-6,44.489,3.96982903585899e-8
H16_B2364,0.25,1.5289087710286966e-5,12.909,1.1843742900524415e-6
H16_B2363,0.25,2.0344149711180018e-5,14.869,1.3682258195695755e-6
H16_B2362,0.25,1.5886276070303198e-5,48.209,3.2952925948066126e-7
H16_B2361,0.25,4.533794091035011e-6,13.359,3.393812479253695e-7
H16_B2360,0.25,0.0020537730805262992,44.823,4.5819625650364744e-5
H16_B2358,0.25,1.3607251166439603e-5,37.201,3.6577648897716733e-7
H16_B2356,0.25,2.176539988100157e-6,17.824,1.2211288084044869e-7
H16_B2354,0.25,2.7983513373027407e-5,72.841,3.841725590399282e-7
H16_B2353,0.25,4.523399370047283e-6,13.415,3.371896660489961e-7
H16_B2352,0.25,6.0418159877337616e-5,98.169,6.154504973804115e-7
H16_B2351,0.25,3.982403238059966e-7,35.745,1.114114767956348e-8
H16_B2350,0.25,9.019872466302859e-6,70.83,1.273453687180977e-7
H16_B2349,0.25,2.111910790065078e-6,38.631,5.4668809765863626e-8
H16_B2348,0.25,2.531880939530766e-6,50.877,4.976474516050015e-8
H16_B2347,0.25,4.6977705243867036e-5,28.978,1.6211507089470302e-6
H16_B2346,0.25,1.0805244365094998e-5,12.914,8.367077872924731e-7
H16_B2345,0.25,1.3189935378417742e-5,17.337,7.607968724933807e-7
H16_B2343,0.25,1.1981510574253777e-6,41.229,2.9060880870876752e-8
H16_B2342,0.25,3.728266571851789e-6,31.153,1.1967600461759026e-7
H16_B2341,0.25,2.1822324355853303e-6,24.153,9.035036788743968e-8
H16_B2340,0.25,1.3111574700606901e-5,38.863,3.3737937628610505e-7
H16_B2339,0.25,4.9418902998539716e-6,30.015,1.646473529853064e-7
H16_B2338,0.25,1.6257120278625051e-6,15.415,1.0546299240107072e-7
H16_B2337,0.25,NaN,26.429,0
H16_B2334,0.25,5.262529675969765e-5,23.589,2.2309252939801457e-6
H16_B2333,0.25,1.9914923418993978e-6,73.363,2.7145732070654113e-8
H16_B2332,0.25,8.833733822737932e-5,44.574,1.9818131248570766e-6
H16_B2331,0.25,3.978920851526197e-6,41.314,9.63092620304545e-8
H16_B2330,0.25,8.870843490841663e-5,34.144,2.5980680326973006e-6
H16_B2329,0.25,2.3338180087265873e-5,34.838,6.699058524388849e-7
H16_B2328,0.25,9.018598493537485e-6,16.347,5.516974670298822e-7
H16_B2326,0.25,2.4303442034602475e-5,16.419,1.4802023286803384e-6
H16_B2324,0.25,NaN,25.835,0
H16_B2323,0.25,7.5938352177122135e-6,84.402,8.997221887765946e-8
H16_B2322,0.25,7.78942892452476e-5,23.946,3.252914442714758e-6
H16_B2318,0.25,2.240305006857754e-6,17.396,1.2878276654735308e-7
H16_B2317,0.25,3.7706549624129985e-6,14.1,2.6742233775978713e-7
H16_B2314,0.25,5.1822718792934874e-5,33.484,1.5476860229642478e-6
H16_B2313,0.25,2.5345056048294185e-5,254.893,9.943409998820755e-8
H16_B2312,0.25,5.56601468853614e-6,79.511,7.00030774174157e-8
H16_B2311,0.25,1.2821840219904313e-6,48.369,2.6508383923389597e-8
H16_B2308,0.25,5.569350425478908e-5,33.781,1.6486635758204042e-6
H16_B2307,0.25,1.0815779925161687e-6,51.784,2.0886335403139362e-8
H16_B2306,0.25,8.41847310758237e-6,33.395,2.52087830740601e-7
H16_B2305,0.25,NaN,36.624,0
H16_B2304,0.25,1.0564578094237625e-4,21.416,4.933030488530829e-6
H16_B2301,0.25,3.8625752842899576e-5,18.299,2.1108122215913204e-6
H16_B2300,0.25,4.887209446074532e-6,21.872,2.2344593297707261e-7
H16_B2299,0.25,NaN,23.542,0
H16_B2298,0.25,6.19754283935282e-7,66.497,9.320033744910025e-9
H16_B2295,0.25,9.675137919947262e-6,68.465,1.413150941349195e-7
H16_B2292,0.25,2.3867251531561063e-5,33.923,7.035713684391434e-7
H16_B2291,0.25,7.167013092693311e-5,26.523,2.7021879473262116e-6
H16_B2290,0.25,2.8557519565411774e-6,20.053,1.424102107685223e-7
H16_B2289,0.25,9.538281453327749e-6,46.591,2.0472369026910236e-7
H16_B2288,0.25,1.0489083861066895e-6,42.152,2.4883952982223605e-8
H16_B2286,0.25,1.352082956951723e-5,42.948,3.148186078401143e-7
H16_B2284,0.25,1.7963602674953468e-5,54.127,3.318787790742784e-7
H16_B2283,0.25,1.1481782669474532e-6,42.315,2.7134072242643347e-8
H16_B2282,0.25,NaN,18.186,0
H16_B2281,0.25,1.2155204921807851e-4,16.71,7.274210007066338e-6
H16_B2280,0.25,1.0339152785610873e-5,35.838,2.884969246501164e-7
H16_B2277,0.25,1.40025455956564e-4,60.757,2.3046802172023636e-6
H16_B2276,0.25,1.233552669737653e-7,23.738,5.196531593805936e-9
H16_B2275,0.25,4.5204876239290723e-7,50.475,8.955894252459777e-9
H16_B2274,0.25,1.2637399624754311e-5,33.289,3.796268925096672e-7
H16_B2273,0.25,7.808844264734631e-6,33.933,2.3012537249092714e-7
H16_B2272,0.25,1.5094358011129244e-6,21.156,7.134788245003424e-8
H16_B2269,0.25,1.922644488224913e-5,27.519,6.986607392074251e-7
H16_B2267,0.25,4.002480870117962e-7,25.598,1.5635912454558802e-8
H16_B2266,0.25,8.19439429610391e-6,58.063,1.4112936458853158e-7
H16_B2265,0.25,5.146473980147412e-5,139.293,3.6947111341900973e-7
H16_B2259,0.25,5.584379457395502e-6,33.131,1.6855450959510736e-7
H16_B2258,0.25,1.54327666511161e-5,37.243,4.1438033056188006e-7
H16_B2257,0.25,6.698790492383786e-7,26.734,2.505719492924286e-8
H16_B2256,0.25,2.4896527251879746e-5,11.379,2.1879363082766277e-6
H16_B2255,0.25,1.537559411247588e-4,15.161,1.0141543507998073e-5
H16_B2254,0.25,2.8351828844734142e-5,47.195,6.00737977428417e-7
H16_B2253,0.25,2.607155348731406e-6,7.453,3.4981287384025306e-7
H16_B2252,0.25,2.0627505145257046e-7,23.132,8.917302933277298e-9
H16_B2251,0.25,2.5225640344977865e-5,7.907,3.1902921898289955e-6
H16_B2250,0.25,9.736057661845917e-5,42.32,2.3005807329503587e-6
H16_B2249,0.25,9.146922206952023e-6,9.892,9.246787512082514e-7
H16_B2245,0.25,2.077527817425028e-6,30.2,6.879231183526582e-8
H16_B2242,0.25,9.5876910699622e-8,64.532,1.485726627093876e-9
H16_B2241,0.25,5.764094777661053e-6,30.715,1.8766383778808572e-7
H16_B2240,0.25,9.773036010010342e-5,34.762,2.811413615445125e-6
H16_B2239,0.25,1.0572522859329575e-4,24.502,4.314963210892815e-6
H16_B2238,0.25,5.5588687016655144e-5,15.676,3.5461014937901983e-6
H16_B2235,0.25,7.728247555715721e-5,38.612,2.00151443999682e-6
H16_B2234,0.25,1.754886960084623e-6,34.21,5.129748494839588e-8
H16_B2233,0.25,4.039684569685758e-6,38.569,1.0473915760547999e-7
H16_B2232,0.25,3.1132429528374806e-4,29.85,1.0429624632621375e-5
H16_B2230,0.25,4.053795631443084e-6,33.929,1.1947878308948343e-7
H16_B2229,0.25,4.5502837827048076e-4,45.262,1.0053209718317368e-5
H16_B2228,0.25,6.620405294231864e-7,50.141,1.3203576502726041e-8
H16_B2226,0.25,9.925738268680011e-5,27.769,3.5743952856350644e-6
H16_B2223,0.25,2.941969460584366e-7,36.288,8.107279157254094e-9
H16_B2222,0.25,6.117793043779911e-7,45.266,1.351520576984914e-8
H16_B2221,0.25,1.9274704316359855e-6,20.247,9.519782840104636e-8
H16_B2220,0.25,2.1943680396369135e-5,34.667,6.329846942732033e-7
H16_B2219,0.25,3.0209737135099306e-5,36.367,8.306909323039928e-7
H16_B2218,0.25,2.9231363394016353e-7,30.553,9.567428204764295e-9
H16_B2217,0.25,1.0643348961057547e-6,32.097,3.315994940666587e-8
H16_B2216,0.25,6.382326626562268e-5,27.46,2.32422673946186e-6
H16_B2213,0.25,1.015742800070797e-7,26.461,3.838641019125494e-9
H16_B2212,0.25,8.935620633528397e-7,43.217,2.067617056604669e-8
H16_B2211,0.25,1.1557647105547044e-5,30.899,3.74045991959191e-7
H16_B2210,0.25,1.3003501741143622e-5,44.296,2.9355927716145074e-7
H16_B2209,0.25,1.771464015579477e-5,45.46,3.896753223887983e-7
H16_B2208,0.25,2.4403505660386183e-5,23.256,1.0493423486578165e-6
H16_B2207,0.25,NaN,73.788,0
H16_B2206,0.25,1.0026114398616003e-5,32.911,3.046432620891496e-7
H16_B2205,0.25,1.8593058130018329e-4,7.326,2.5379549727024744e-5
H16_B2204,0.25,3.256889752293056e-4,105.918,3.0749162109302066e-6
H16_B2203,0.25,3.565786802517599e-5,151.419,2.354913717906999e-7
H16_B2202,0.25,3.673685374617073e-5,20.523,1.790033316092712e-6
H16_B2201,0.25,1.2724475666226594e-5,51.602,2.465888079188131e-7
H16_B2199,0.25,2.050211703745592e-6,59.235,3.4611491580072454e-8
H16_B2197,0.25,3.4327938253452754e-5,26.927,1.2748519424166358e-6
H16_B2196,0.25,4.279349353766787e-5,58.105,7.364855612712825e-7
H16_B2195,0.25,1.3306296992372772e-5,84.191,1.5804892437876699e-7
H16_B2192,0.25,4.372522259195261e-6,33.346,1.311258399566743e-7
H16_B2191,0.25,5.547062240287279e-6,50.47,1.0990810858504615e-7
H16_B2190,0.25,1.6225807783337732e-5,22.575,7.187511753416493e-7
H16_B2189,0.25,7.845463865316714e-6,41.72,1.8805042821948022e-7
H16_B2188,0.25,1.3281980300319133e-6,38.147,3.481788948100541e-8
H16_B2187,0.25,2.1413234372921193e-5,49.758,4.3034756969575134e-7
H16_B2186,0.25,5.29642733819215e-5,25.787,2.053913731024218e-6
H16_B2185,0.25,7.47021586281829e-4,67.426,1.1079132475333388e-5
H16_B2184,0.25,2.4725551519715576e-5,36.858,6.708326962861679e-7
H16_B2183,0.25,2.955153960594208e-4,13.496,2.189651719468145e-5
H16_B2182,0.25,1.2729681632511925e-5,31.644,4.0227789257084833e-7
H16_B2181,0.25,3.0766487773635295e-5,18.078,1.7018745311226514e-6
H16_B2180,0.25,1.6540357061276885e-5,13.302,1.243448884474281e-6
H16_B2179,0.25,1.5414172134748772e-5,48.744,3.1622706660817274e-7
H16_B2178,0.25,8.091855990404727e-5,14.505,5.578666660051518e-6
H16_B2176,0.25,4.2379832843811455e-5,92.318,4.590635937066602e-7
H16_B2175,0.25,4.802106434932314e-5,23.693,2.026803880864523e-6
H16_B2173,0.25,5.932681729517335e-6,27.112,2.1882124998219736e-7
H16_B2172,0.25,6.0389089069901805e-5,53.848,1.12147320364548e-6
H16_B2170,0.25,7.938738171627128e-5,43.72,1.8158138544435335e-6
H16_B2169,0.25,1.674578821451606e-4,35.825,4.674330276208251e-6
H16_B2168,0.25,6.090523132104374e-5,36.569,1.6654880177484684e-6
H16_B2167,0.25,NaN,41.397,0
H16_B2166,0.25,3.3120190559865964e-6,36.575,9.055417788069983e-8
H16_B2163,0.25,2.7159708267323848e-5,33.214,8.177186808973279e-7
H16_B2162,0.25,3.3996065625782502e-6,28.701,1.184490631886781e-7
H16_B2161,0.25,2.479065663527982e-6,40.124,6.178510775416165e-8
H16_B2160,0.25,1.5275122537654714e-6,126.443,1.2080639131984146e-8
H16_B2159,0.25,9.062133658827631e-7,43.619,2.077565661484131e-8
H16_B2158,0.25,3.160233021659473e-5,41.884,7.54520347067967e-7
H16_B2156,0.25,2.3498298545781276e-7,27.749,8.468160490749677e-9
H16_B2155,0.25,1.2241022708783281e-5,33.793,3.62235454348039e-7
H16_B2154,0.25,5.829600324401139e-5,20.357,2.863683413273635e-6
H16_B2153,0.25,9.543935931765057e-6,22.804,4.1852025661134264e-7
H16_B2152,0.25,1.1784503541020619e-6,27.816,4.2365917245544356e-8
H16_B2150,0.25,8.08712901852724e-6,57.586,1.4043567913255375e-7
H16_B2149,0.25,1.3171311301526594e-5,47.055,2.79913108097473e-7
H16_B2148,0.25,1.1291562178189306e-5,89.884,1.2562371699289426e-7
H16_B2147,0.25,5.997762226106785e-7,40.816,1.4694635011041711e-8
H16_B2146,0.25,7.751011984914106e-7,17.291,4.4826857815708205e-8
H16_B2143,0.25,5.106383715894948e-6,54.027,9.45154037036102e-8
H16_B2142,0.25,1.6195379519561773e-7,41.522,3.900433389422901e-9
H16_B2141,0.25,7.977757911175502e-6,41.646,1.915612042255079e-7
H16_B2140,0.25,NaN,41.67,0
H16_B2139,0.25,9.033047316582013e-6,24.641,3.6658606860849855e-7
H16_B2138,0.25,4.168246315840164e-6,42.855,9.726394390013218e-8
H16_B2136,0.25,4.743477670617462e-5,17.333,2.7366743614016394e-6
H16_B2135,0.25,1.156434914799295e-7,33.903,3.4110105736934636e-9
H16_B2134,0.25,6.497562922566311e-7,59.294,1.0958213179354255e-8
H16_B2132,0.25,2.5625867506847417e-5,32.457,7.895328436653855e-7
H16_B2131,0.25,7.677844865267486e-6,63.779,1.2038202018324977e-7
H16_B2129,0.25,6.385191505885354e-7,41.761,1.5289843408647673e-8
H16_B2128,0.25,8.788001828208994e-6,41.067,2.1399181406503992e-7
H16_B2126,0.25,2.4355741140657767e-6,45.843,5.312859354897752e-8
H16_B2125,0.25,1.3991944425430084e-4,34.181,4.0934859791785155e-6
H16_B2124,0.25,6.725270685344548e-6,54.372,1.2368996331465732e-7
H16_B2123,0.25,4.616321466217862e-6,47.517,9.715094526628074e-8
H16_B2122,0.25,4.262069820583241e-5,39.554,1.0775319362348287e-6
H16_B2120,0.25,1.0139902762561182e-6,76.224,1.330276915743228e-8
H16_B2119,0.25,3.167317072476284e-5,24.68,1.2833537570811525e-6
H16_B2118,0.25,5.1376069673986375e-6,50.868,1.0099880017690173e-7
H16_B2116,0.25,8.245962187045028e-5,34.324,2.4023896361277903e-6
H16_B2115,0.25,2.419041194050581e-4,34.568,6.99792060301603e-6
H16_B2114,0.25,7.452858327727202e-5,41.65,1.7894017593582717e-6
H16_B2113,0.25,1.3204694868068478e-6,28.141,4.692333203535225e-8
H16_B2112,0.25,7.035434259615083e-8,19.779,3.5570222253981916e-9
H16_B2110,0.25,1.29859445062203e-5,21.677,5.990655767043549e-7
H16_B2108,0.25,2.268604942508684e-5,106.017,2.139850158473343e-7
H16_B2107,0.25,2.9789236198169847e-5,177.355,1.679638927471447e-7
H16_B2106,0.25,4.211660919170092e-5,14.249,2.9557589439048997e-6
H16_B2105,0.25,1.7032810695191884e-5,11.657,1.461165882747867e-6
H16_B2100,0.25,1.4467334146362774e-5,102.787,1.4075062163856106e-7
H16_B2099,0.25,5.1048805381070315e-6,23.772,2.1474341822762204e-7
H16_B2098,0.25,3.081733984421218e-6,41.246,7.4715947835456e-8
H16_B2096,0.25,1.2110996912834951e-5,65.165,1.858512531701826e-7
H16_B2095,0.25,1.0985507102468353e-5,72.394,1.5174609915833293e-7
H16_B2093,0.25,8.93461213340188e-6,52.714,1.694922057404462e-7
H16_B2091,0.25,3.240196382893374e-6,26.944,1.2025669473327546e-7
H16_B2090,0.25,2.323147062052599e-5,93.066,2.496236071231813e-7
H16_B2088,0.25,8.516194518034153e-6,119.46,7.1289088548754e-8
H16_B2087,0.25,2.1277850428731562e-5,23.061,9.226768322592933e-7
H16_B2086,0.25,1.2192488086612957e-6,23.568,5.173323186784181e-8
H16_B2085,0.25,4.5219915092166137e-4,119.86,3.7727277734161635e-6
H16_B2084,0.25,1.0929219219464457e-4,41.813,2.6138328317663065e-6
H16_B2082,0.25,2.0365007457001805e-5,16.836,1.2096108016750894e-6
H16_B2081,0.25,7.565547068790002e-7,24.099,3.139361412834558e-8
H16_B2080,0.25,3.328187715633275e-6,35.026,9.502049093911024e-8
H16_B2078,0.25,4.922539598261654e-6,11.043,4.45761079259409e-7
H16_B2077,0.25,3.350504974098182e-6,14.912,2.2468515116001757e-7
H16_B2076,0.25,3.196498097168474e-5,47.513,6.727628432573135e-7
H16_B2075,0.25,1.9564826328921285e-5,31.324,6.245954006168206e-7
H16_B2074,0.25,7.795258831897881e-6,28.026,2.781438247305317e-7
H16_B2072,0.25,1.7952802993529793e-5,46.489,3.861731375923292e-7
H16_B2071,0.25,1.2471098035757715e-4,141.4,8.819729869701355e-7
H16_B2070,0.25,1.7905167555741734e-5,7.508,2.3848118747658145e-6
H16_B2069,0.25,4.383097247792867e-4,43.3,1.0122626438320709e-5
H16_B2067,0.25,NaN,46.496,0
H16_B2066,0.25,4.817891941070677e-7,37.918,1.2706081388972722e-8
H16_B2063,0.25,1.2809616543837613e-6,18.225,7.028596183175645e-8
H16_B2062,0.25,1.6031746189499182e-6,47.284,3.390522415510359e-8
H16_B2059,0.25,2.212263738119475e-6,26.116,8.470913379229113e-8
H16_B2057,0.25,5.0578528274052e-4,51.678,9.787245689471729e-6
H16_B2055,0.25,9.033502915566274e-6,53.071,1.702154267974275e-7
H16_B2053,0.25,7.375834293556712e-5,52.666,1.400492593619548e-6
H16_B2052,0.25,6.459329417989965e-6,12.652,5.105382088199467e-7
H16_B2050,0.25,1.3220662670021763e-5,37.109,3.562656678978621e-7
H16_B2049,0.25,4.423291645130439e-6,35.301,1.253021626903045e-7
H16_B2048,0.25,6.933155499654936e-5,80.749,8.586057412048367e-7
H16_B2047,0.25,5.483187925512176e-6,23.828,2.3011532338056807e-7
H16_B2044,0.25,6.702906642936834e-5,59.598,1.1246865067513733e-6
H16_B2043,0.25,1.0291795904223719e-4,47.842,2.1512051971539063e-6
H16_B2042,0.25,3.166097421242073e-5,107.021,2.958388934173735e-7
H16_B2041,0.25,5.374013975116916e-5,41.454,1.2963800779458955e-6
H16_B2040,0.25,3.3014482540942114e-6,25.409,1.2993223873801456e-7
H16_B2039,0.25,1.12610665771774e-5,27.651,4.072571182661531e-7
H16_B2038,0.25,1.5247655514394209e-6,36.975,4.1237743108571217e-8
H16_B2035,0.25,8.446201032795467e-5,38.84,2.1746140661162374e-6
H16_B2034,0.25,6.944987522453094e-5,41.025,1.6928671596473112e-6
H16_B2032,0.25,4.896437026937407e-5,28.545,1.7153396486030501e-6
H16_B2031,0.25,2.559725115424481e-5,34.889,7.336768366604032e-7
H16_B2027,0.25,7.045598463751883e-7,82.035,8.588527413606244e-9
H16_B2026,0.25,2.6716447827949976e-6,13.441,1.9876830464957947e-7
H16_B2025,0.25,8.548013152220335e-5,7.325,1.1669642528628444e-5
H16_B2024,0.25,2.1730269037958548e-5,13.558,1.6027636110015157e-6
H16_B2023,0.25,1.3809716037007914e-6,10.503,1.3148353838910706e-7
H16_B2021,0.25,1.57625448135877e-4,20.184,7.809425690441785e-6
H16_B2020,0.25,2.9367813272743647e-6,10.692,2.7467090603015005e-7
H16_B2019,0.25,6.237849409557408e-5,7.201,8.662476613744491e-6
H16_B2018,0.25,7.075436700655971e-6,8.954,7.901984253580491e-7
H16_B2015,0.25,5.553356501373041e-6,20.926,2.653806987180083e-7
H16_B2014,0.25,3.6125793067299776e-5,45.92,7.867115215004306e-7
H16_B2013,0.25,1.3997186176519704e-6,44.338,3.156927731634197e-8
H16_B2012,0.25,3.995245347507916e-7,25.787,1.549325376161599e-8
H16_B2011,0.25,8.069877271940184e-6,29.42,2.742990235193809e-7
H16_B2010,0.25,1.1648926570654413e-6,42.57,2.7364168594443067e-8
H16_B2008,0.25,2.797884973435028e-5,42.071,6.650388565603451e-7
H16_B2007,0.25,9.976387556233422e-6,9.33,1.0692805526509563e-6
H16_B2006,0.25,9.295128681797552e-7,14.458,6.429055665927203e-8
H16_B2005,0.25,1.1559091339828002e-5,35.04,3.2988274371655254e-7
H16_B2004,0.25,2.745690344154016e-6,35.134,7.814909615056685e-8
